1806.31.10,905,TRENTO BRANCO DARK 32G ,"0,0000"
1806.31.10,904,TRENTO CREME 32G ,"0,0000"
1806.31.10,907,TRENTO SPECIAL AVELÃ BRANCO 26G ,"0,0000"
1806.31.10,908,TRENTO SPECIAL AVELÃ PRETO 26G,"0,0000"
1806.31.10,902,WAFFER SONHO DE VALSA TUBO 25G,"0,0000"
1905.90.90,945,WANFLOZITOS BACON C/ KETCHUP WANFLO 70G ,"0,0000"
1905.90.90,947,WANFLOZITOS BACON WANFLO 70G ,"0,0000"
3916.10.00,157,ACESSORIOS PISCINA,"0,0000"
3922.20.00,736,ASSENTO PRIVADA,"0,0000"
9503.00.21,1083,BABY DOG,"0,0000"
9506.32.00,158,BOLA,"0,0000"
9503.00.99,1094,BOLINHA COM LUZ,"0,0000"
9503.00.80,817,BONECA FADA,"0,0000"
9503.00.22,1082,BONECAS MIUDINHAS,"0,0000"
9503.00.22,797,BONECO DE BORRACHA,"0,0000"
9503.00.80,816,BRINQUEDO KIT CAMINHOES,"0,0000"
9503.00.80,815,BRINQUEDOS,"40,545"
9503.00.10,130,CADEIRA DE MADEIRA,"0,0000"
9503.00.10,94,CUBO MAGICO,"0,0000"
9503.00.10,872,DOMINÓ,"0,0000"
6307.90.90,813,ITENS BEBE,"0,0000"
9504.40.00,269,JOGO DADOS,"0,0000"
9503.00.60,1084,JOGO LEGO,"0,0000"
9503.00.10,898,JOGOS TABULEIRO,"0,0000"
9503.00.10,98,KIMELEKA,"0,0000"
9506.40.00,1093,KIT BOLAS PINGPONG,"0,0000"
9504.40.00,280,MARCADOR PLACAR,"0,0000"
9503.00.70,916,MINI GAME,"0,0000"
9503.00.80,811,MOTO DE PLASTICO,"0,0000"
9004.10.00,481,OCULOS MERGULHO,"0,0000"
9503.00.80,1331,POPS,"0,0000"
9503.00.99,1081,SKATE DE DEDO,"0,0000"
8306.30.00,661,FLOR 2X12,"0,0000"
5702.92.00,738,GRAMA ARTIFICIAL 25X25CM,"0,0000"
9507.90.00,1279,PRODUTOS PARA PESCA,"0,0000"
2518.10.00,1098,ACESSORIO JARDINAGEM,"73,547"
9505.90.00,451,ACESSORIOS FESTA 2 P/ 12,"0,0000"
9505.10.00,1259,ART NATAL 2POR12,"0,0000"
9505.10.00,1232,ARTIGOS NATAL,"0,0000"
7013.49.00,97,BALEIRO REDONDO,"0,0000"
7009.92.00,759,BANDEJA ESPELHADA VIDRO,"0,0000"
6307.90.10,485,CAPA CAPO BANDEIRA ,"0,0000"
3924.10.00,1115,CILIOS MDF,"0,0000"
8306.30.00,416,CUIA CHIMARRAO,"0,0000"
3924.10.00,425,DECORACAO MDF,"14,245"
8306.30.00,250,FLOR ,"0,3565"
7010.90.11,782,GARRAFA VIDRO,"0,0000"
6913.10.00,183,ITEM DECORATIVO,"16,758"
3926.40.00,821,ITEM PASCOA,"0,0000"
3926.40.00,803,ITEM PASCOA 2 P/ 12,"0,0000"
3926.40.00,814,ITEM PASCOA 3 P/ 12 ,"0,0000"
3926.40.00,823,ITEM PASCOA 4 P/ 12,"0,0000"
3926.40.00,833,ITEM PASCOA 6 P/ 12 ,"0,0000"
9505.10.00,198,LUZ LED,"28,809"
9503.00.10,471,MESA DE MADEIRA ,"0,0000"
